datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset
16/08/2020,1597532400,23,17.6,19.5,23,17.6,19.5,17.3,87.87,24.7,,8.33,,0,0,,7.6,188.3,1010.9,20.3,10.8,,,0,05:48:11,1597553291,20:21:29,1597605689,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
17/08/2020,1597618800,20.6,14.8,17.5,20.6,14.8,17.5,15,86,16.08,,16.67,,0,0,18.3,9.1,232.7,1007.9,15,16.6,,,0,05:49:47,1597639787,20:19:27,1597691967,0.99,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
18/08/2020,1597705200,21.9,15.3,18.4,21.9,15.3,18.4,14.7,79.99,6.32,,8.33,,0,0,36.5,12.8,217.3,1008.7,15.6,23.7,,,0,05:51:24,1597726284,20:17:24,1597778244,1,Rain,Clear conditions throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
19/08/2020,1597791600,19.4,14.8,17.4,19.4,14.8,17.4,16.5,94.7,10.17,,12.5,,0,0,,12.1,154.5,1003.8,20.2,7.2,,,0,05:53:00,1597812780,20:15:19,1597864519,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
20/08/2020,1597878000,23.5,14.7,19.4,23.5,14.7,19.4,13.1,68.91,0.67,,4.17,,0,0,30,15.7,200.2,1002.3,12,16,,,0,05:54:37,1597899277,20:13:14,1597950794,0.01,Rain,Clear conditions throughout the day with early morning rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
21/08/2020,1597964400,21.6,16.8,19,21.6,16.8,19.1,13.2,69.48,0.59,,8.33,,0,0,44.3,25.6,210.7,1002.5,17.2,14.3,,,0,05:56:13,1597985773,20:11:08,1598037068,0.04,Rain,Clear conditions throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
22/08/2020,1598050800,20.9,14.6,17.6,20.9,14.6,17.6,11.5,68.81,1,,12.5,,0,0,33.2,20.6,239.7,1011.1,12.4,19.1,,,0,05:57:50,1598072270,20:09:01,1598123341,0.08,Rain,Clear conditions throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
23/08/2020,1598137200,20.1,14.4,16.9,20.1,14.4,16.9,11.5,71.17,0.81,,8.33,,0,0,25.5,16.6,257.7,1015.8,19.5,22.3,,,0,05:59:26,1598158766,20:06:53,1598209613,0.13,Rain,Clear conditions throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
24/08/2020,1598223600,20.8,11.9,16.1,20.8,11.9,16.1,11.9,77.54,1.68,,4.17,,0,0,,9.8,244.3,1015.2,18.6,22.1,,,0,06:01:03,1598245263,20:04:44,1598295884,0.18,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
25/08/2020,1598310000,20.6,14.9,17,20.6,14.9,17,13.9,83.27,14.55,,12.5,,0,0,42.6,21.8,204.3,1001.3,22.5,12.2,,,0,06:02:39,1598331759,20:02:34,1598382154,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
26/08/2020,1598396400,20.1,14.6,17,20.1,14.6,17.1,10.7,66.51,0.9,,4.17,,0,0,42.7,18.2,274.3,1010.9,20.2,24.9,,,0,06:04:16,1598418256,20:00:24,1598468424,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
27/08/2020,1598482800,17.2,11.7,14.1,17.2,11.7,14.1,11.7,85.85,11.02,,4.17,,0,0,,11.9,208.7,1011.3,20.7,13.9,,,0,06:05:53,1598504753,19:58:12,1598554692,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
28/08/2020,1598569200,17,10.9,13.7,17,10.9,13.7,11.6,87.68,6.42,,16.67,,0,0,28,14.9,250,1001,21.7,16.5,,,0,06:07:29,1598591249,19:56:01,1598640961,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
29/08/2020,1598655600,14,10.8,11.9,14,10.8,11.9,9.1,83.36,9.46,,16.67,,0,0,33.3,15.4,330.6,1008.5,25.3,15.1,,,0,06:09:06,1598677746,19:53:48,1598727228,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
30/08/2020,1598742000,15.5,10.6,12.7,15.5,10.6,12.7,7.8,72.81,1.88,,8.33,,0,0,,12.9,146.4,1017.6,24.2,19.6,,,0,06:10:42,1598764242,19:51:35,1598813495,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
31/08/2020,1598828400,16,8.4,12.1,16,8.4,12.1,6.5,70.83,0,,0,,0,0,,5.2,149.8,1022.1,19.6,22.8,,,0,06:12:19,1598850739,19:49:21,1598899761,0.49,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
01/09/2020,1598914800,18.9,5.7,12.5,18.9,5.7,12.5,6.3,69.43,0,,0,,0,0,,5.9,236.8,1021,5.6,21.1,,,0,06:13:55,1598937235,19:47:07,1598986027,0.5,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
02/09/2020,1599001200,18.8,7.7,13.3,18.8,7.7,13.3,9.8,80.81,0.88,,4.17,,0,0,,11.6,220.3,1019,14.5,16.9,,,0,06:15:32,1599023732,19:44:52,1599072292,0.5,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
03/09/2020,1599087600,20.4,15,17.3,20.4,15,17.3,15.1,86.8,2.57,,12.5,,0,0,28.9,14.4,235.1,1015.4,25.4,16.3,,,0,06:17:08,1599110228,19:42:36,1599158556,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
04/09/2020,1599174000,17.9,11.9,14.8,17.9,11.9,14.8,10.4,75.84,1,,4.17,,0,0,24.2,12.6,261.4,1020.6,23,16.2,,,0,06:18:45,1599196725,19:40:20,1599244820,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
05/09/2020,1599260400,17.4,9.6,13.4,17.4,8.9,13.4,8,71.3,0.41,,4.17,,0,0,11.4,11.6,286,1021,11.9,17.9,,,0,06:20:21,1599283221,19:38:04,1599331084,0.55,Rain,Clear conditions throughout the day with early morning rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
06/09/2020,1599346800,18.3,8,13.2,18.3,7.5,13.1,8.6,75.42,0,,0,,0,0,10.3,8.9,265.1,1020.9,16.5,20.1,,,0,06:21:58,1599369718,19:35:47,1599417347,0.58,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
07/09/2020,1599433200,18.8,9.1,14.3,18.8,9.1,14.3,11.2,82.5,0,,0,,0,0,20.8,15.2,257.1,1023,16.7,19.7,,,0,06:23:34,1599456214,19:33:30,1599503610,0.62,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
08/09/2020,1599519600,23.4,15.9,19,23.4,15.9,18.9,15.6,81.42,0,,0,,0,0,,10.1,258,1024,23.3,20.3,,,0,06:25:11,1599542711,19:31:13,1599589873,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
09/09/2020,1599606000,20.3,13.1,16.9,20.3,13.1,16.9,12.9,78.18,0,,0,,0,0,,9.9,246.5,1023.1,13.5,21.3,,,0,06:26:47,1599629207,19:28:55,1599676135,0.71,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
10/09/2020,1599692400,18,8.3,13.1,18,7.3,13,6.7,67.3,0,,0,,0,0,,6.1,191.5,1023.6,12.2,20.1,,,0,06:28:24,1599715704,19:26:37,1599762397,0.76,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
11/09/2020,1599778800,18,7.2,12.7,18,6.3,12.6,8,74.8,0.2,,4.17,,0,0,20.8,13.1,249.4,1017.3,15.2,20.3,,,0,06:30:00,1599802200,19:24:18,1599848658,0.81,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
12/09/2020,1599865200,20.1,10.9,15.2,20.1,10.9,15.2,9.5,70.85,0,,0,,0,0,,11.6,249.1,1019,11.5,22.3,,,0,06:31:37,1599888697,19:22:00,1599934920,0.86,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
13/09/2020,1599951600,23.9,11.6,16.9,23.9,11.6,16.9,12.1,75.84,0,,0,,0,0,,10.4,221.9,1023.1,2,19,,,0,06:33:13,1599975193,19:19:41,1600021181,0.9,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
14/09/2020,1600038000,26.8,9.1,18,26.7,9.1,18,11.8,71.38,0.2,,4.17,,0,0,,8.4,148.6,1021.9,0,19.4,,,0,06:34:50,1600061690,19:17:22,1600107442,0.95,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
15/09/2020,1600124400,28,14.2,20.8,28.4,14.2,20.9,14.4,68.71,0,,0,,0,0,,8.1,174.7,1018.2,9,10.5,,,0,06:36:26,1600148186,19:15:03,1600193703,0.98,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
16/09/2020,1600210800,23.9,15.6,19.3,23.9,15.6,19.3,14.1,72.56,0,,0,,0,0,,13.7,89.4,1023.8,18.3,13.3,,,0,06:38:03,1600234683,19:12:43,1600279963,1,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
17/09/2020,1600297200,20.4,11.2,15.2,20.4,11.2,15.3,8.9,67.81,0,,0,,0,0,21.9,14,66.8,1028.8,7.6,16.1,,,0,06:39:40,1600321180,19:10:24,1600366224,0,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
18/09/2020,1600383600,20,9.1,14.3,20,7.3,14,8.4,69.9,0,,0,,0,0,29.2,18.2,60.3,1023.6,2.8,21.2,,,0,06:41:17,1600407677,19:08:05,1600452485,0.01,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
19/09/2020,1600470000,22.6,11.5,16.3,22.6,11.5,16.3,9.9,69.05,0,,0,,0,0,24.2,15.5,56.2,1018.3,5.6,17.7,,,0,06:42:54,1600494174,19:05:45,1600538745,0.03,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
20/09/2020,1600556400,22.4,13.3,16.8,22.4,13.3,16.9,11.7,73.69,0,,0,,0,0,,12,44.9,1019.1,3.7,15.8,,,0,06:44:31,1600580671,19:03:26,1600625006,0.07,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
21/09/2020,1600642800,23.4,12.6,16.3,23.4,12.6,16.3,11.9,77.38,0,,0,,0,0,,6.3,135.6,1017.8,10.6,11.6,,,0,06:46:08,1600667168,19:01:06,1600711266,0.11,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
22/09/2020,1600729200,23.5,11.2,16.8,23.5,11.2,16.8,11.8,75.39,0,,0,,0,0,0,15.3,230.8,1009.8,7.4,14.1,,,0,06:47:46,1600753666,18:58:47,1600797527,0.16,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
23/09/2020,1600815600,16.6,9.3,14.6,16.6,6.4,14.5,12.8,88.73,11.56,,12.5,,0,0,28.9,13.7,225.7,1000.3,21.9,14.7,,,0,06:49:23,1600840163,18:56:28,1600883788,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
24/09/2020,1600902000,14.6,6.7,9.9,14.6,4.6,9.1,6.9,82.49,9.44,,16.67,,0,0,35.2,14.1,207.8,996.1,14.9,21.9,,,0,06:51:01,1600926661,18:54:08,1600970048,0.27,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
25/09/2020,1600988400,13.4,6.6,9.8,13.4,4.4,8.6,4.7,72.59,1.56,,12.5,,0,0,40.7,23.2,317.2,1001.7,14.6,21,,,0,06:52:39,1601013159,18:51:49,1601056309,0.33,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
26/09/2020,1601074800,11.4,5.5,8.9,11.4,1.9,7,4,71.34,0.97,,4.17,,0,0,33.3,17.6,327.3,1011.3,12.7,24.5,,,0,06:54:16,1601099656,18:49:31,1601142571,0.37,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
27/09/2020,1601161200,12.9,9.5,11,12.9,6.3,9.7,6.1,72.04,0,,0,,0,0,31.1,17.4,333,1012.8,25.8,20.4,,,0,06:55:55,1601186155,18:47:12,1601228832,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
28/09/2020,1601247600,16.1,6.8,11.8,16.1,5.1,11.2,7.7,76.92,0,,0,,0,0,,9.8,291.9,1013.6,19.4,18.6,,,0,06:57:33,1601272653,18:44:53,1601315093,0.45,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
29/09/2020,1601334000,16,11.7,14.1,16,11.7,14.2,12.2,88.51,3.65,,12.5,,0,0,,7.9,258.1,1015,19.9,9.7,,,0,06:59:12,1601359152,18:42:35,1601401355,0.47,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
30/09/2020,1601420400,16.6,9.9,13.1,16.6,8.9,13.1,11.3,89.16,1.94,,12.5,,0,0,29.1,14.2,189.5,1007.7,18.3,10.8,,,0,07:00:50,1601445650,18:40:17,1601487617,0.49,Rain,Clear conditions throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
01/10/2020,1601506800,14.2,9.4,11.6,14.2,7.3,11.4,8.3,81.01,2.84,,4.17,,0,0,,10.2,232.6,997.6,20.1,19.2,,,0,07:02:29,1601532149,18:38:00,1601573880,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
02/10/2020,1601593200,12.9,9.4,11.4,12.9,7.3,11.2,10.4,93.18,27.76,,16.67,,0,0,40.9,22.6,78.9,989.2,23.8,8.8,,,0,07:04:09,1601618649,18:35:43,1601660143,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
03/10/2020,1601679600,13.9,10.6,13.1,13.9,10.6,13.1,11.7,91.66,37.61,,12.5,,0,0,32.2,14.9,135.1,986.5,23.6,11.5,,,0,07:05:48,1601705148,18:33:26,1601746406,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
04/10/2020,1601766000,10.2,8.3,9.3,10.2,5,7.1,8.5,94.7,35.18,,16.67,,0,0,31.1,16.2,242.1,981.9,23,6.9,,,0,07:07:28,1601791648,18:31:10,1601832670,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
05/10/2020,1601852400,16,8.4,11.8,16,6.2,11.2,9.4,85.89,0.64,,8.33,,0,0,28.9,15.5,261.8,994.1,20.6,16.9,,,0,07:09:08,1601878148,18:28:54,1601918934,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
06/10/2020,1601938800,15.5,10.1,12.2,15.5,10.1,12.2,9.5,84.15,4.31,,16.67,,0,0,34.1,19.9,249.6,997.7,18,19.8,,,0,07:10:48,1601964648,18:26:38,1602005198,0.59,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
07/10/2020,1602025200,14.7,8.3,11.4,14.7,5.8,10.8,7.5,78,0,,0,,0,0,28.9,14.6,256.3,1011.9,14,20,,,0,07:12:29,1602051149,18:24:23,1602091463,0.63,Clear,Clear conditions throughout the day.,clear-day,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
08/10/2020,1602111600,17.3,7.3,13.3,17.3,7.3,13.2,11.2,87.64,5.24,,8.33,,0,0,33.3,17,262.6,1011.5,21.7,15.6,,,0,07:14:10,1602137650,18:22:09,1602177729,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
09/10/2020,1602198000,12.9,4.9,8.4,12.9,4.9,8,6.2,86.85,1.26,,8.33,,0,0,,13.7,270.9,1018.7,11.6,19.5,,,0,07:15:51,1602224151,18:19:55,1602263995,0.73,Rain,Clear conditions throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
10/10/2020,1602284400,12.3,5.4,8.5,12.3,2.7,7.2,5.8,83.19,0.66,,8.33,,0,0,23,11.4,282.6,1022.1,14.7,24.1,,,0,07:17:32,1602310652,18:17:42,1602350262,0.78,Rain,Clear conditions throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
11/10/2020,1602370800,12.8,7.5,9.5,12.8,6.6,8.8,6.4,81.98,1.89,,4.17,,0,0,,8.3,329.1,1025.1,15,22.5,,,0,07:19:14,1602397154,18:15:29,1602436529,0.83,Rain,Clear conditions throughout the day with early morning rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
12/10/2020,1602457200,12,4.9,8.5,12,4.9,8.3,7,90.44,1.35,,8.33,,0,0,,6.6,237.7,1019.8,25.4,14.2,,,0,07:20:56,1602483656,18:13:18,1602522798,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
13/10/2020,1602543600,10.7,6,8.7,10.7,4.8,7.5,7,89.24,2.84,,8.33,,0,0,,11.2,240.4,1010.7,20.2,14.5,,,0,07:22:38,1602570158,18:11:07,1602609067,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
14/10/2020,1602630000,13,7.5,9.7,13,4.9,8.3,7.4,86.15,2.71,,12.5,,0,0,,13.5,43,1020.8,15.9,17.4,,,0,07:24:21,1602656661,18:08:56,1602695336,0.96,Rain,Clear conditions throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
15/10/2020,1602716400,11.3,6.7,8.9,11.3,4,7.2,6.7,86.22,1.34,,12.5,,0,0,,12.6,19.6,1025,16.9,21.1,,,0,07:26:04,1602743164,18:06:47,1602781607,0.99,Rain,Clear conditions throughout the day with rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
16/10/2020,1602802800,11.7,6.8,9.3,11.7,4.9,8.4,6.5,83.31,0.2,,4.17,,0,0,,9.6,31.7,1025.1,20,20,,,0,07:27:47,1602829667,18:04:38,1602867878,1,Rain,Partly cloudy throughout the day with morning rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
17/10/2020,1602889200,10.7,8.4,9.3,10.7,6.8,8.5,7,85.41,1.13,,8.33,,0,0,,7.2,136.3,1023,25.7,18,,,0,07:29:31,1602916171,18:02:30,1602954150,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
18/10/2020,1602975600,11.6,7.1,9.3,11.6,6.2,9.1,7.2,87.25,0.2,,4.17,,0,0,,5,261.6,1023.8,25.8,11.6,,,0,07:31:15,1603002675,18:00:23,1603040423,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['03680099999', '03660099999', '03672099999', '03781099999', '03772099999', '03770099999']",obs,
